movie,movie_title,year,genreFirst,directorFirst
http://www.wikidata.org/entity/Q861445,Каннибалы,1981,фильм ужасов,"Ленци, Умберто"
http://www.wikidata.org/entity/Q4329276,Облако-рай,1990,кинокомедия,"Досталь, Николай Николаевич"
http://www.wikidata.org/entity/Q4063806,Алёша Птицын вырабатывает характер,1953,кинокомедия,Анатолий Михайлович Граник
http://www.wikidata.org/entity/Q546917,Всё путём,2009,фильм-драма,"Джонс, Кирк"
http://www.wikidata.org/entity/Q659099,Самая красивая,1951,комедийная драма,Лукино Висконти
http://www.wikidata.org/entity/Q638544,Обливион,2013,научно-фантастический фильм,"Косински, Джозеф"
http://www.wikidata.org/entity/Q247733,Хичкок,2012,фильм-биография,"Джерваси, Саша"
http://www.wikidata.org/entity/Q76824,Кэт Баллу,1965,вестерн,Эллиот Силверштейн
http://www.wikidata.org/entity/Q7774247,Оборотень,1956,фильм ужасов,Фред Ф. Сирс
http://www.wikidata.org/entity/Q1312200,Чудо,2004,фильм-драма,Гэвин О’Коннор
http://www.wikidata.org/entity/Q83656,Кинси,2004,фильм-биография,Билл Кондон
http://www.wikidata.org/entity/Q2562722,Сумасшедшие герои,1995,комедийная драма,"Китон, Дайан"
http://www.wikidata.org/entity/Q16252369,Последнее соблазнение 2,1999,неонуар,Терри Марсел
http://www.wikidata.org/entity/Q1217369,Джейн Эйр,1944,фильм-драма,"Стивенсон, Роберт"
http://www.wikidata.org/entity/Q16395232,Мамочка,2014,фильм-драма,Ксавье Долан
http://www.wikidata.org/entity/Q1072781,Дети кукурузы: Откровение,2001,фильм ужасов,Гай Мэгар
http://www.wikidata.org/entity/Q1985321,Луна пустыни,1996,романтическая комедия,Кевин Даулинг
http://www.wikidata.org/entity/Q60362,Кукловоды,1994,научно-фантастический фильм,Стюарт Орм
http://www.wikidata.org/entity/Q938851,Безумный Пьеро,1965,фильм о любви,Жан-Люк Годар
http://www.wikidata.org/entity/Q2358112,Зов предков,1935,приключенческий фильм,"Уэллман, Уильям"
http://www.wikidata.org/entity/Q3010450,Хватай и беги,2012,кинокомедия,Дэкс Шепард
http://www.wikidata.org/entity/Q2620294,Before I Self Destruct,2009,фильм-драма,50 Cent
http://www.wikidata.org/entity/Q1632535,Открытый чек,1994,кинокомедия,Руперт Уэйнрайт
http://www.wikidata.org/entity/Q523624,"Вчера, сегодня, завтра",1963,кинокомедия,Витторио Де Сика
http://www.wikidata.org/entity/Q4114063,"Водоворот (фильм, 1983)",1983,военный фильм,"Клименко, Станислав Степанович"
http://www.wikidata.org/entity/Q733968,Представление,1970,фильм-драма,Николас Роуг
http://www.wikidata.org/entity/Q300814,Давайте танцевать!,2007,комедийная драма,Анил Мехта
http://www.wikidata.org/entity/Q135353,Ева и Адам – Четыре дня рождения и одно фиаско,2001,фильм о любви,"Эдфельдт, Катти"
http://www.wikidata.org/entity/Q506580,Тёмная звезда,1974,кинокомедия,Джон Карпентер
http://www.wikidata.org/entity/Q878124,Лето на балконе,2005,кинокомедия,"Дрезен, Андреас"
http://www.wikidata.org/entity/Q1141460,Стриптиз,1996,комедийная драма,Эндрю Бергман
http://www.wikidata.org/entity/Q3007766,Песня Индии,1975,фильм-драма,"Дюрас, Маргерит"
http://www.wikidata.org/entity/Q3707793,"Лучше скажи, что ты хочешь",1980,романтическая комедия,"Люмет, Сидни"
http://www.wikidata.org/entity/Q15146380,Несломленный,2015,фильм-биография,Анджелина Джоли
http://www.wikidata.org/entity/Q1230682,Железяки,1990,боевик,Ричард Стэнли
http://www.wikidata.org/entity/Q174385,Алиса в Стране чудес,2010,фэнтезийный фильм,Тим Бёртон
http://www.wikidata.org/entity/Q740020,Соседка,2004,кино для подростков,Люк Гринфилд
http://www.wikidata.org/entity/Q2535635,Крик,1991,музыкальный фильм,Джеффри Хорнадэй
http://www.wikidata.org/entity/Q2307542,Всё ради любви,1993,кино для подростков,Майкл Койш
http://www.wikidata.org/entity/Q194726,Со склонов Кокурико,2011,фильм о любви,"Миядзаки, Горо"
http://www.wikidata.org/entity/Q4122589,Война на западном направлении (телесериал),1990,военный фильм,"Левчук, Тимофей Васильевич"
http://www.wikidata.org/entity/Q27909983,"Инсайт (фильм, 2015)",2015,драма,Александр Константинович Котт
http://www.wikidata.org/entity/Q1210859,Новые похождения Кота в сапогах,1958,семейный фильм,Александр Артурович Роу
http://www.wikidata.org/entity/Q48734,Мармадюк,2010,боевик,Том Дей
http://www.wikidata.org/entity/Q4491991,Форсаж да Винчи,2007,бадди-муви,Брент Хафф
http://www.wikidata.org/entity/Q206635,Они дрожат перед Богом,2001,документальный фильм,Санди Сича ДуБовски
http://www.wikidata.org/entity/Q1467748,Дикие постели,1979,кинокомедия,"Дзампа, Луиджи"
http://www.wikidata.org/entity/Q151717,Соперник,2002,фильм-драма,"Гарсиа, Николь"
http://www.wikidata.org/entity/Q1022379,C.R.A.Z.Y.,2005,кинокомедия,"Валле, Жан-Марк"
http://www.wikidata.org/entity/Q7711838,24 часа из жизни женщины,1999,кинокомедия,Нэнси Савока
http://www.wikidata.org/entity/Q1168095,Гробница (фильм),1986,фильм ужасов,Фрэд Олен Рэй
http://www.wikidata.org/entity/Q492214,Охотники за привидениями 2,1990,фэнтезийный фильм,Айван Райтман
http://www.wikidata.org/entity/Q4373862,"Последняя надежда (фильм, 1985)",1985,научно-фантастический фильм,Пол Донован
http://www.wikidata.org/entity/Q3758579,"Газ! — или Как пришлось уничтожить мир, чтобы его спасти",1970,юмористическая фантастика,Роджер Корман
http://www.wikidata.org/entity/Q1252248,Мраморная задница,1995,сатира,"Жилник, Желимир"
http://www.wikidata.org/entity/Q830773,Ки-Ларго,1948,фильм-драма,"Хьюстон, Джон"
http://www.wikidata.org/entity/Q222720,Фарго,1996,фильм-драма,Джоэл Коэн
http://www.wikidata.org/entity/Q795680,Проводник,1987,приключенческий фильм,Нильс Гёуп
http://www.wikidata.org/entity/Q633614,Гибель «Титаника»,1958,фильм-драма,Рой Уорд Бейкер
http://www.wikidata.org/entity/Q387370,Нежная Ирма,1963,романтическая комедия,"Уайлдер, Билли"
http://www.wikidata.org/entity/Q1781998,Любимец учителя,1958,романтическая комедия,Джордж Ситон
http://www.wikidata.org/entity/Q4093043,Бомба,1995,кинокомедия,"Мусаков, Зульфикар"
http://www.wikidata.org/entity/Q810171,Бэзил,1998,фильм-драма,Рада Бхарадвадж
http://www.wikidata.org/entity/Q261899,Императорский клуб,2002,комедийная драма,Майкл Хоффман
http://www.wikidata.org/entity/Q156911,Небо над Берлином,1987,фэнтезийный фильм,Вим Вендерс
http://www.wikidata.org/entity/Q3233535,Я люблю трудности,1948,нуар,C. Сильван Симон
http://www.wikidata.org/entity/Q45386,Вторжение похитителей тел,1956,научно-фантастический фильм,Дон Сигел
